person_id,vehicle_id,age_range,gender,majority_minority,education,income,married,children,postal_code
11854,11854,26-39,male,majority,high school,working class,1,1,10238
864356,864356,40-64,male,majority,university,upper class,1,1,10238
850066,850066,40-64,female,majority,high school,middle class,0,1,10238
428609,428609,26-39,male,majority,high school,working class,0,0,10238
590798,590798,16-25,male,majority,high school,poverty,0,1,92101
142359,142359,16-25,female,minority,none,poverty,0,1,10238
926871,926871,40-64,female,majority,university,working class,1,1,32765
738180,738180,16-25,female,majority,high school,middle class,0,0,32765
987920,987920,40-64,male,majority,university,upper class,0,1,10238
795672,795672,26-39,male,majority,none,poverty,0,0,32765
116168,116168,26-39,male,minority,university,middle class,0,0,32765
878870,878870,26-39,female,majority,high school,poverty,0,0,10238
287238,287238,65+,female,majority,high school,upper class,1,1,10238
668517,668517,40-64,female,majority,high school,upper class,1,1,10238
210290,210290,65+,female,majority,university,upper class,0,1,10238
723965,723965,26-39,male,majority,high school,working class,0,1,10238
684156,684156,26-39,male,minority,none,poverty,1,1,32765
112524,112524,26-39,male,majority,university,upper class,0,1,10238
767456,767456,26-39,female,majority,none,poverty,0,1,10238
446121,446121,65+,male,majority,none,upper class,1,1,32765
817613,817613,40-64,female,majority,none,middle class,1,1,10238
487791,487791,40-64,male,majority,high school,working class,0,0,10238
328200,328200,65+,female,majority,university,upper class,1,1,32765
946774,946774,26-39,male,majority,university,upper class,1,1,10238
94852,94852,26-39,female,majority,university,upper class,1,1,10238
297103,297103,16-25,female,majority,none,poverty,0,0,10238
818433,818433,16-25,male,majority,university,working class,0,0,10238
286174,286174,40-64,female,majority,university,upper class,1,1,10238
151422,151422,65+,female,majority,university,upper class,1,1,10238
284446,284446,16-25,male,majority,university,middle class,0,1,10238
330298,330298,16-25,female,majority,university,middle class,0,1,10238
682907,682907,65+,female,majority,high school,upper class,1,1,10238
126967,126967,40-64,male,majority,university,upper class,1,1,10238
20059,20059,65+,female,majority,none,upper class,1,1,92101
3794,3794,16-25,female,minority,none,poverty,0,0,10238
987063,987063,65+,male,majority,high school,upper class,1,1,10238
908853,908853,65+,male,majority,university,upper class,1,1,10238
271560,271560,65+,male,majority,university,upper class,1,0,21217
969295,969295,16-25,male,minority,high school,poverty,1,0,32765
787582,787582,40-64,female,majority,university,upper class,1,0,10238
147438,147438,40-64,male,majority,university,upper class,1,1,10238
160308,160308,40-64,female,minority,high school,upper class,1,1,10238
373067,373067,26-39,female,majority,university,upper class,1,1,32765
312573,312573,40-64,male,majority,high school,middle class,0,1,32765
799036,799036,16-25,female,majority,none,poverty,0,0,10238
840460,840460,40-64,female,majority,university,upper class,0,0,32765
545108,545108,65+,female,majority,none,middle class,0,1,32765
793,793,40-64,female,majority,university,upper class,1,1,10238
372351,372351,65+,male,minority,high school,upper class,1,1,10238
807197,807197,26-39,male,majority,university,upper class,1,1,10238
457744,457744,40-64,female,majority,university,upper class,0,0,10238
790241,790241,26-39,female,majority,high school,middle class,0,1,10238
946971,946971,40-64,female,minority,none,middle class,1,1,10238
931908,931908,26-39,female,majority,high school,working class,0,1,10238
672440,672440,26-39,male,majority,high school,middle class,1,1,92101
297005,297005,65+,male,majority,high school,upper class,1,1,32765
559584,559584,16-25,male,majority,none,poverty,0,1,10238
768953,768953,65+,female,majority,none,working class,0,0,10238
901362,901362,16-25,male,majority,none,poverty,1,0,10238
846536,846536,40-64,female,minority,high school,upper class,1,1,10238
144925,144925,16-25,male,minority,none,poverty,0,0,10238
857596,857596,40-64,male,majority,high school,upper class,1,1,32765
57078,57078,40-64,male,majority,university,upper class,1,1,10238
851568,851568,40-64,female,minority,none,upper class,0,1,10238
906708,906708,16-25,male,majority,none,working class,0,0,10238
983035,983035,40-64,female,majority,high school,working class,0,1,10238
802707,802707,26-39,male,majority,none,working class,0,0,10238
808100,808100,26-39,female,majority,high school,middle class,0,1,10238
781701,781701,40-64,female,majority,university,upper class,1,1,10238
302503,302503,65+,female,majority,high school,upper class,1,1,10238
826785,826785,16-25,male,majority,none,poverty,0,0,10238
676831,676831,65+,female,majority,high school,upper class,1,1,32765
484339,484339,65+,female,majority,high school,upper class,1,1,92101
512004,512004,26-39,female,majority,high school,poverty,0,0,32765
537352,537352,40-64,female,majority,none,poverty,0,1,32765
719410,719410,40-64,female,majority,university,upper class,1,1,32765
858383,858383,26-39,female,majority,high school,middle class,0,0,32765
562215,562215,26-39,male,majority,high school,working class,0,1,10238
348406,348406,65+,female,majority,university,upper class,1,1,10238
223874,223874,65+,female,majority,high school,upper class,1,1,10238
670671,670671,40-64,female,majority,university,middle class,0,1,92101
970812,970812,16-25,male,majority,high school,working class,1,0,10238
885413,885413,65+,male,majority,high school,upper class,1,1,32765
241602,241602,40-64,female,majority,high school,working class,1,1,10238
58611,58611,16-25,female,majority,high school,poverty,0,0,10238
284693,284693,65+,male,majority,high school,upper class,1,1,32765
406911,406911,40-64,female,majority,university,upper class,1,1,92101
651187,651187,26-39,male,minority,high school,working class,1,1,32765
121455,121455,65+,female,majority,university,upper class,0,1,32765
385088,385088,40-64,female,majority,university,upper class,0,1,21217
279900,279900,65+,female,majority,university,upper class,1,1,10238
134885,134885,40-64,female,majority,university,upper class,1,1,10238
512014,512014,65+,male,majority,high school,middle class,0,1,32765
265296,265296,40-64,female,majority,high school,working class,0,1,32765
217013,217013,16-25,female,majority,high school,upper class,0,0,10238
840029,840029,26-39,female,minority,none,poverty,0,1,10238
160496,160496,16-25,male,majority,university,middle class,1,1,10238
117854,117854,40-64,female,majority,high school,upper class,1,1,32765
901560,901560,16-25,female,majority,high school,poverty,0,1,10238
154719,154719,16-25,female,majority,high school,poverty,0,0,10238
426660,426660,26-39,female,majority,high school,working class,0,1,10238
954393,954393,16-25,male,majority,university,working class,0,0,10238
826430,826430,65+,male,majority,university,upper class,0,1,10238
7136,7136,65+,male,majority,university,upper class,0,0,32765
883151,883151,16-25,female,majority,none,poverty,0,0,10238
526446,526446,26-39,male,majority,none,working class,0,0,10238
846922,846922,65+,male,majority,university,upper class,1,1,10238
414497,414497,40-64,male,majority,university,upper class,1,1,10238
956324,956324,16-25,female,majority,none,poverty,0,0,10238
673789,673789,26-39,male,majority,university,upper class,0,1,10238
835185,835185,65+,female,majority,university,upper class,1,1,32765
665587,665587,65+,female,majority,high school,poverty,1,1,10238
926255,926255,65+,female,majority,university,upper class,1,0,10238
818651,818651,65+,male,majority,university,upper class,1,1,10238
104504,104504,65+,female,majority,university,upper class,1,1,10238
732445,732445,65+,male,majority,university,upper class,0,1,10238
700012,700012,26-39,female,majority,high school,poverty,0,0,10238
480946,480946,65+,female,majority,none,working class,1,1,10238
338849,338849,40-64,male,majority,university,upper class,1,1,32765
176252,176252,65+,female,majority,high school,upper class,0,1,10238
661119,661119,65+,female,majority,university,upper class,0,1,32765
118562,118562,16-25,male,majority,university,working class,0,1,10238
177932,177932,40-64,female,majority,university,upper class,1,0,10238
951200,951200,26-39,female,majority,none,working class,1,1,10238
736300,736300,16-25,female,majority,high school,working class,0,1,10238
775850,775850,40-64,female,majority,university,upper class,1,1,10238
62951,62951,40-64,male,majority,high school,working class,0,1,10238
894365,894365,40-64,male,majority,university,middle class,0,1,10238
498013,498013,26-39,male,majority,high school,working class,1,1,10238
421501,421501,26-39,male,majority,high school,poverty,0,0,10238
391790,391790,65+,female,majority,university,upper class,0,1,10238
544105,544105,65+,male,majority,university,upper class,0,1,10238
656765,656765,40-64,female,majority,high school,middle class,1,1,10238
765054,765054,26-39,male,majority,university,upper class,0,0,32765
214387,214387,40-64,male,minority,high school,middle class,1,1,10238
138709,138709,26-39,male,majority,high school,middle class,1,1,32765
991422,991422,26-39,female,majority,high school,upper class,0,1,10238
234822,234822,40-64,female,majority,high school,upper class,1,1,92101
402141,402141,16-25,female,majority,high school,poverty,0,0,10238
137113,137113,26-39,male,majority,high school,working class,1,0,10238
399360,399360,16-25,male,minority,high school,working class,0,1,10238
839097,839097,65+,female,majority,university,upper class,0,1,10238
111182,111182,16-25,female,minority,none,poverty,0,1,10238
824392,824392,26-39,female,majority,high school,working class,0,1,10238
271708,271708,16-25,female,majority,high school,working class,0,0,10238
738117,738117,26-39,female,majority,high school,middle class,0,0,32765
4674,4674,26-39,female,majority,none,poverty,0,0,10238
484360,484360,26-39,male,majority,none,working class,0,1,32765
1860,1860,26-39,female,majority,high school,poverty,1,1,10238
902171,902171,40-64,female,majority,high school,middle class,0,1,32765
92154,92154,26-39,female,majority,high school,working class,0,0,10238
869590,869590,26-39,female,majority,high school,poverty,1,0,10238
241812,241812,65+,male,majority,high school,upper class,1,1,10238
120172,120172,65+,female,majority,university,upper class,0,1,10238
235565,235565,26-39,male,majority,university,middle class,1,1,10238
709079,709079,26-39,male,majority,high school,upper class,0,0,10238
807469,807469,16-25,female,majority,high school,working class,0,0,10238
745550,745550,40-64,female,majority,university,upper class,1,1,10238
431246,431246,40-64,female,majority,university,middle class,1,1,32765
577466,577466,26-39,female,majority,high school,middle class,0,0,10238
917746,917746,40-64,male,majority,university,upper class,1,1,10238
590563,590563,26-39,male,majority,none,working class,0,1,10238
835670,835670,16-25,male,majority,high school,poverty,0,1,10238
879740,879740,16-25,female,majority,none,poverty,0,0,10238
647400,647400,40-64,male,minority,university,upper class,0,1,32765
296290,296290,65+,male,majority,university,upper class,1,1,10238
125,125,40-64,male,majority,university,upper class,0,0,10238
237207,237207,65+,female,minority,none,upper class,1,1,10238
201045,201045,26-39,male,majority,high school,middle class,1,1,10238
882194,882194,65+,male,minority,none,middle class,1,1,10238
986022,986022,26-39,female,majority,university,upper class,0,0,10238
834556,834556,26-39,male,majority,university,upper class,0,0,10238
226594,226594,16-25,male,majority,high school,poverty,0,0,10238
517553,517553,65+,female,majority,university,upper class,1,1,10238
836552,836552,40-64,female,majority,university,upper class,0,1,10238
411187,411187,40-64,female,majority,none,poverty,1,0,32765
519204,519204,65+,male,majority,high school,middle class,1,1,32765
258047,258047,26-39,male,majority,high school,upper class,1,0,10238
325099,325099,65+,male,majority,university,upper class,1,1,32765
515041,515041,65+,male,minority,university,upper class,0,1,32765
138634,138634,65+,female,majority,high school,middle class,0,1,32765
525952,525952,26-39,female,majority,high school,poverty,0,1,10238
